papel;cotacao;pl;pvp;psr;dy;pa;pcg;pebit;pacl;evebit;evebitda;mrgebit;mrgliq;roic;roe;liqc;liq2m;patrliq;divbpatr;c5y
PLTO5;10.94;53.09;723708.0;0.721;0.0;0.942;3.03;57.52;-1.62;58.82;58.82;0.0125;0.013600000000000001;0.0174;13632.0;3.87;0.0;1000.0;21227.0;0.08779999999999999
PLTO6;10.47;50.81;692616.0;0.69;0.0;0.901;2.9;55.05;-1.55;56.35;56.35;0.0125;0.013600000000000001;0.0174;13632.0;3.87;0.0;1000.0;21227.0;0.08779999999999999
PMAM3;0.68;-0.05;-0.01;0.152;0.0;0.053;-0.01;-0.32;-0.01;-20.96;-31.64;-0.47009999999999996;-2.8388999999999998;-0.2982;0.2304;0.05;1199900.0;-6658140000.0;-0.79;-0.473
PMAM4;5.84;-0.46;-0.11;1.303;0.0;0.451;-0.12;-2.77;-0.09;-23.41;-35.34;-0.47009999999999996;-2.8388999999999998;-0.2982;0.2304;0.05;0.0;-6658140000.0;-0.79;-0.473
PMET3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.040999999999999995;0.0;0.0;-290863000.0;0.0;0.3774
PMET5;0.65;-3.95;-0.16;4.518;0.0;30.248;-0.22;89.99;-0.16;503.88;503.88;0.050199999999999995;-1.1449;0.3897;0.040999999999999995;0.01;0.0;-290863000.0;-0.74;0.3774
PMET6;0.2;-1.21;-0.05;1.39;0.0;9.307;-0.07;27.69;-0.05;441.57;441.57;0.050199999999999995;-1.1449;0.3897;0.040999999999999995;0.01;0.0;-290863000.0;-0.74;0.3774
PNOR5;1.87;-2.9;0.55;0.354;0.0;0.205;0.7;8.52;-2.32;4.57;4.57;0.0415;-0.1174;0.0361;-0.1884;2.5;0.0;158071000.0;0.42;0.0134
PNVL3;12.19;16.25;1.45;0.346;0.016200000000000003;0.512;1.8;8.78;-10.58;13.62;6.51;0.0395;0.0213;0.0814;0.08929999999999999;1.91;6730390.0;1264170000.0;1.11;0.1371
PNVL4;18.62;24.82;2.21;0.529;0.0;0.781;2.74;13.41;-16.16;18.25;8.72;0.0395;0.0213;0.0814;0.08929999999999999;1.91;0.0;1264170000.0;1.11;0.1371
POMO3;5.59;5.81;1.61;0.763;0.20489999999999997;0.714;2.44;4.94;11.09;5.83;5.24;0.1545;0.1325;0.2009;0.2778;1.91;7433630.0;4330200000.0;0.75;0.2812
POMO4;5.94;6.17;1.71;0.811;0.1928;0.759;2.59;5.25;11.78;6.14;5.52;0.1545;0.1325;0.2009;0.2778;1.91;102170000.0;4330200000.0;0.75;0.2812
POPR4;10.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0866;0.0565;0.1525;0.1993;1.08;0.0;545803000.0;0.82;0.3093
PORP4;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0208;0.0;0.0;22399000.0;0.0;0.1366
PORT3;18.76;12.36;3.01;2.621;0.0408;1.305;-299.82;8.87;-3.29;11.22;8.21;0.2954;0.215;0.16140000000000002;0.2437;0.97;950505.0;2759280000.0;0.94;0.0567
POSI3;4.07;-1457.39;0.36;0.169;0.1114;0.13;0.48;2.5;5.68;4.84;3.66;0.0673;0.0014000000000000002;0.07780000000000001;-0.0002;1.69;4702430.0;1596430000.0;0.84;0.0049
POWE3;10.9;23.92;0.99;0.618;0.0;0.378;6.57;17.61;-3.01;10.63;10.01;0.0351;0.0259;0.0354;0.041299999999999996;1.13;0.0;988330000.0;0.04;0.0
PQUN3;15.44;104.31;1.88;0.545;0.0;0.523;7.57;19.5;-0.97;40.25;40.25;0.027999999999999997;0.0052;0.0302;0.0181;1.61;0.0;858692000.0;2.28;0.0519
PRBC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.278;0.0;0.0;1344020000.0;0.0;0.0109
PRBC4;14.54;126.79;35.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.278;0.0;0.0;1344020000.0;0.0;0.0109
PRGA4;75.0;35.47;8.48;1.842;0.0;1.858;15.04;16.9;-7.16;18.1;12.03;0.109;0.0552;0.20920000000000002;0.239;1.33;0.0;14084100000.0;1.58;0.0812
PRIO3;42.68;3.71;1.44;2.601;0.0;0.624;5.0;10.31;-1.85;15.26;6.7;0.2523;0.7019;0.0738;0.3874;2.21;327625000.0;25947000000.0;1.05;0.41850000000000004
PRML3;11.52;-4.41;1.98;18.612;0.0;0.581;23.0;-30.33;-0.93;-63.15;1640.31;-0.6136;-4.2499;-0.0196;-0.4484;2.02;0.0;2192720000.0;2.18;0.3285
PRNR3;15.76;155.6;1.82;0.592;0.0027;0.575;1.63;7.91;-8.24;9.72;6.01;0.0748;0.024700000000000003;0.1094;0.011699999999999999;2.42;7114360.0;490187000.0;1.42;0.3618
PRTX3;2.77;-32.27;-145.32;297.651;0.0;1.4;-2.57;-97.11;-1.43;-128.99;37.19;-3.065;-9.2247;-0.015;4.5037;0.05;0.0;-18917000.0;-49.85;3.0795999999999997
PRVI3;10.54;-11.74;1.61;0.919;0.0;0.565;-250.86;9.71;-1.48;9.87;6.39;0.0946;-0.0783;0.061500000000000006;-0.1371;0.99;0.0;525170000.0;0.1;0.16190000000000002
PSSA3;47.45;9.55;2.06;0.797;0.04190000000000001;0.575;4.65;0.98;-4.77;0.56;0.55;0.8170999999999999;0.08470000000000001;0.7818;0.21539999999999998;1.26;99224000.0;14915000000.0;0.0;0.17079999999999998
PTBL3;3.31;-2.45;2.4;0.18;0.0;0.131;-7.87;4.97;-0.22;15.96;5.11;0.0362;-0.07339999999999999;0.0358;-0.9787;0.96;544077.0;194535000.0;6.61;0.0815
PTBL4;2.59;-1.92;1.88;0.141;0.0;0.102;-6.16;3.89;-0.17;14.88;4.76;0.0362;-0.07339999999999999;0.0358;-0.9787;0.96;0.0;194535000.0;6.61;0.0815
PTIP3;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.62;3.62;0.1373;0.0755;0.23129999999999998;-1.2174;0.7;0.0;-155957000.0;-9.02;0.6211
PTIP4;25.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.62;3.62;0.1373;0.0755;0.23129999999999998;-1.2174;0.7;0.0;-155957000.0;-9.02;0.6211
PTNT3;8.79;10.18;0.98;0.504;0.0302;0.381;0.88;15.18;6.86;19.47;8.1;0.0332;0.0699;0.0397;0.0967;3.72;2651.95;429188000.0;1.07;0.0058
PTNT4;4.57;5.29;0.51;0.262;0.057999999999999996;0.198;0.46;7.89;3.57;12.18;5.06;0.0332;0.0699;0.0397;0.0967;3.72;23428.1;429188000.0;1.07;0.0058
PTPA3;76.5;3.69;1.14;0.505;0.0;0.375;2.28;3.63;-1.27;7.06;5.33;0.1393;0.1369;0.13269999999999998;0.3085;1.79;0.0;1201690000.0;1.59;0.1808
PTPA4;80.0;3.86;1.19;0.528;0.0;0.392;2.38;3.79;-1.33;7.23;5.45;0.1393;0.1369;0.13269999999999998;0.3085;1.79;0.0;1201690000.0;1.59;0.1808
PTQS4;189.46;43.43;2.19;4.717;0.0;1.577;9.89;-7214.41;-35.73;-7466.35;-7466.35;-0.0007000000000000001;0.1137;-0.0002;0.0504;3.32;0.0;1714950000.0;0.24;0.5613
QUAL3;2.21;64.32;0.47;0.425;0.0025;0.161;-2.01;1.08;-0.52;2.69;1.74;0.39270000000000005;0.011399999999999999;0.19329999999999997;0.0074;0.81;7048950.0;1325600000.0;1.05;-0.0882
RADL3;23.96;31.28;6.0;0.994;0.0184;1.762;10.82;17.1;-13.71;18.21;10.27;0.0581;0.0322;0.14300000000000002;0.19190000000000002;1.39;219832000.0;6995140000.0;0.47;0.1625
RAIA3;30.5;41.22;2.98;0.897;0.0;1.777;4.31;18.18;5.06;16.73;16.73;0.0493;0.0218;0.17800000000000002;0.0722;2.2;0.0;635785000.0;0.12;0.0
RAIL3;14.83;73.78;2.0;1.975;0.0545;0.534;7.65;4.88;-0.97;7.77;4.68;0.4047;0.0281;0.1249;0.0271;1.66;260961000.0;13805500000.0;1.58;0.171
RAIZ4;0.85;-0.95;0.64;0.037;0.0;0.066;0.35;10.57;-0.15;81.59;6.62;0.0034999999999999996;-0.0387;0.008;-0.6711;1.71;17284200.0;13848000000.0;5.54;0.09
RANI3;8.86;5.23;1.42;1.205;0.0859;0.54;2.49;4.5;-1.88;6.88;4.73;0.26789999999999997;0.2303;0.1532;0.2722;2.85;5119010.0;1433840000.0;1.23;0.0206
RANI4;5.5;3.25;0.88;0.748;0.0;0.335;1.55;2.79;-1.17;5.17;3.55;0.26789999999999997;0.2303;0.1532;0.2722;2.85;0.0;1433840000.0;1.23;0.0206
RAPT3;6.37;22.65;0.68;0.169;0.0069;0.121;0.41;1.77;-0.59;7.08;5.18;0.0956;0.0254;0.0867;0.029900000000000003;2.23;123673.0;3284650000.0;2.84;0.1018
RAPT4;6.34;22.55;0.68;0.168;0.0069;0.12;0.4;1.76;-0.59;7.07;5.17;0.0956;0.0254;0.0867;0.029900000000000003;2.23;26219900.0;3284650000.0;2.84;0.1018
RCSL3;3.93;-6.11;-4.6;38.28;0.0;3.243;-5.36;-38.78;-2.4;-38.75;-43.05;-0.9871;-6.2238;-0.0872;0.7535;0.37;1786630.0;-27182000.0;0.0;-0.47590000000000005
RCSL4;9.58;-14.88;-11.22;93.313;0.0;7.905;-13.06;-94.53;-5.84;-94.5;-104.98;-0.9871;-6.2238;-0.0872;0.7535;0.37;21625700.0;-27182000.0;0.0;-0.47590000000000005
RCTB31;41.0;0.07;0.0;0.009;0.0;0.001;0.0;-0.01;-0.01;4.49;48.58;-0.6651;0.1216;-0.1202;0.0368;5.55;0.0;1527940000.0;0.0;0.13
RCTB33;57.0;0.1;0.0;0.013;0.0;0.001;0.0;-0.02;-0.01;4.49;48.52;-0.6651;0.1216;-0.1202;0.0368;5.55;0.0;1527940000.0;0.0;0.13
RCTB41;33.51;0.06;0.0;0.007;0.0;0.001;0.0;-0.01;-0.01;4.49;48.6;-0.6651;0.1216;-0.1202;0.0368;5.55;0.0;1527940000.0;0.0;0.13
RCTB42;20.0;0.04;0.0;0.004;0.0;0.0;0.0;-0.01;0.0;4.5;48.65;-0.6651;0.1216;-0.1202;0.0368;5.55;0.0;1527940000.0;0.0;0.13
RDCD3;35.16;15.07;14.74;7.936;0.0;0.925;21.14;13.4;22.7;14.25;14.26;0.5922999999999999;0.5265;0.0697;0.9778;1.05;0.0;1605520000.0;1.04;0.1216
RDNI3;2.14;-0.6;0.56;0.254;0.0;0.08;0.4;-1.4;-0.26;-8.28;-8.96;-0.1812;-0.4167;-0.060599999999999994;-0.9451999999999999;1.61;10884.8;165979000.0;2.94;-0.045
RDOR3;41.19;21.23;3.58;1.74;0.1042;0.857;2.39;10.2;-4.07;10.16;8.48;0.17059999999999997;0.08460000000000001;0.1421;0.16870000000000002;3.11;289637000.0;26332300000.0;1.63;0.3296
RDTR3;6.3;8.11;1.37;0.0;0.0;1.32;0.0;-1919.75;0.0;-1897.05;-219.41;0.0;0.0;0.0;0.16949999999999998;0.0;0.0;497092000.0;0.0;0.0
RECV3;10.22;4.84;0.66;0.91;0.1883;0.38;4.02;3.41;-1.54;5.07;2.81;0.267;0.1881;0.1322;0.1359;2.16;47708700.0;4563500000.0;0.53;0.09609999999999999
REDE3;6.23;11.3;3.85;0.823;0.0806;0.488;6.81;4.2;-0.89;8.15;6.5;0.1957;0.0983;0.13699999999999998;0.3403;1.38;24344.6;4160960000.0;4.38;0.0683
REDE4;2.9;5.26;1.79;0.383;0.0;0.227;3.17;1.96;-0.41;5.9;4.71;0.1957;0.0983;0.13699999999999998;0.3403;1.38;0.0;4160960000.0;4.38;0.0683
REEM4;4.63;-0.48;-0.08;0.197;0.0;0.137;-0.14;-4.33;-0.07;-3.84;-6.01;-0.0454;-0.4065;0.0461;0.1578;0.45;0.0;-372708000.0;0.0;-0.1359
RENT3;43.21;27.39;1.93;1.196;0.0444;0.585;7.84;6.52;-1.28;10.93;6.1;0.1834;0.0436;0.1151;0.0706;1.45;417429000.0;25136800000.0;1.75;0.4156
REPA3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.54;4.54;0.0518;0.012199999999999999;0.0405;0.0191;1.99;0.0;378378000.0;0.42;0.0109
REPA4;1.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.54;4.54;0.0518;0.012199999999999999;0.0405;0.0191;1.99;0.0;378378000.0;0.42;0.0109
RGEG3;3.0;13.42;1.6;0.77;0.0;0.609;-98.28;6.23;-1.76;10.04;11.7;0.12359999999999999;0.0574;0.11689999999999999;0.11900000000000001;0.98;0.0;1915180000.0;1.15;0.1009
RHDS3;0.11;39.98;3.24;0.548;0.0;0.79;-65.29;7.49;-2.7;10.7;8.06;0.0731;0.011699999999999999;0.11800000000000001;0.0812;0.97;0.0;272045000.0;1.49;0.0438
RHDS4;1.0;363.45;29.5;4.977;0.0;7.182;-593.56;68.11;-24.55;71.32;53.72;0.0731;0.011699999999999999;0.11800000000000001;0.0812;0.97;0.0;272045000.0;1.49;0.0438
RIOS3;33.61;-4.99;-2.54;10.278;0.0;1.201;-1.11;-42.4;-0.82;-71.76;-35.8;-0.24239999999999998;-2.0585;-0.0326;0.5077;0.01;1201.57;-905447000.0;-1.76;0.5312
RIPI3;48.01;11.23;-28.94;-7.449;0.0;7.092;-59.55;-8.79;-16.76;-9.31;-9.31;0.847;-0.6631;-0.991;-2.5761000000000003;0.87;0.0;-49103000.0;-2.44;0.0582
RIPI4;48.5;11.35;-29.24;-7.525;0.0;7.164;-60.16;-8.88;-16.93;-9.4;-9.4;0.847;-0.6631;-0.991;-2.5761000000000003;0.87;0.0;-49103000.0;-2.44;0.0582
RJCP3;0.01;-224.7;0.65;0.0;0.0;0.619;0.0;-522.94;0.0;-523.96;-917.32;0.0;0.0;0.0;-0.0029;0.0;0.0;17287200.0;0.0;0.0
RLOG3;23.08;82.76;4.26;1.534;0.0;0.229;1.49;5.32;-0.5;12.43;6.68;0.28850000000000003;0.0707;0.0536;0.051500000000000004;2.64;0.0;2507240000.0;9.08;0.0876
RNEW11;3.23;-2.36;0.32;0.856;0.0;0.135;-2.32;-5.21;-0.27;-13.62;37.65;-0.16440000000000002;-0.36229999999999996;-0.027200000000000002;-0.136;0.58;0.0;1250090000.0;0.57;0.4396
RNEW3;1.03;-2.26;0.31;0.819;0.0;0.129;-2.22;-4.98;-0.26;-13.4;37.03;-0.16440000000000002;-0.36229999999999996;-0.027200000000000002;-0.136;0.58;39052.1;1250090000.0;0.57;0.4396
RNEW4;0.89;-1.95;0.27;0.708;0.0;0.111;-1.91;-4.31;-0.22;-12.72;35.15;-0.16440000000000002;-0.36229999999999996;-0.027200000000000002;-0.136;0.58;67466.4;1250090000.0;0.57;0.4396
RNPT3;31.87;5.75;0.39;0.468;0.0;0.38;57.12;56.21;57.12;56.15;56.15;0.0083;0.08130000000000001;0.0068000000000000005;0.0672;1.38;0.0;63944000.0;0.0;0.048499999999999995
RNPT4;31.81;5.74;0.39;0.467;0.0;0.379;57.01;56.1;57.01;56.05;56.05;0.0083;0.08130000000000001;0.0068000000000000005;0.0672;1.38;0.0;63944000.0;0.0;0.048499999999999995
ROMI3;8.11;7.89;0.61;0.544;0.0888;0.293;0.95;9.16;3.94;15.78;8.66;0.0594;0.0691;0.0375;0.0779;2.07;1294720.0;1229150000.0;0.66;-0.0128
ROMI4;185.0;180.01;14.02;12.401;0.0;6.69;21.69;208.9;89.81;215.52;118.33;0.0594;0.0691;0.0375;0.0779;2.07;0.0;1229150000.0;0.66;-0.0128
RPAD3;5.3;27.89;0.45;0.0;0.0018;0.44;3.54;-247.01;3.74;-175.53;-175.53;0.0;0.0;-0.002;0.016;20.16;105.4;1005490000.0;0.0;0.0
RPAD5;6.4;33.68;0.54;0.0;0.17329999999999998;0.532;4.27;-298.28;4.52;-226.8;-226.8;0.0;0.0;-0.002;0.016;20.16;2203.95;1005490000.0;0.0;0.0
RPAD6;4.5;23.68;0.38;0.0;0.0023;0.374;3.01;-209.72;3.18;-138.25;-138.25;0.0;0.0;-0.002;0.016;20.16;788.75;1005490000.0;0.0;0.0
RPMG3;2.08;-0.08;-0.02;0.016;0.0;0.014;-0.04;-0.08;-0.02;-0.05;-0.05;-0.2108;-0.19190000000000002;-0.1865;0.2232;0.76;9278.47;-7433370000.0;0.0;0.4364
RPMG4;0.26;-0.01;0.0;0.002;0.0;0.002;-0.01;-0.01;0.0;0.02;0.02;-0.2108;-0.19190000000000002;-0.1865;0.2232;0.76;0.0;-7433370000.0;0.0;0.4364
RPSA4;4.9;27.33;1.55;5.697;0.0;0.805;5.09;107.53;-4.5;137.55;137.55;0.053;0.20850000000000002;0.0085;0.056900000000000006;2.09;0.0;1167980000.0;0.61;-0.1423
RSID3;1.6;0.12;-0.03;0.385;0.0;0.064;-0.11;-2.76;-0.03;-32.64;-33.07;-0.13949999999999999;3.2847000000000004;-0.025099999999999997;-0.2842;0.45;18071.0;-972057000.0;-0.39;0.022000000000000002
RSIP3;0.44;22.7;1.32;0.875;0.0;0.433;-10.98;9.53;-1.46;18.48;33.21;0.0917;0.0385;0.05;0.057999999999999996;0.9;0.0;66914000.0;1.4;0.15130000000000002
RSUL4;64.21;5.95;1.42;0.921;0.07400000000000001;0.888;2.52;4.05;4.52;3.53;3.29;0.2273;0.1548;0.2727;0.2391;2.6;74785.9;273972000.0;0.05;0.0697
RVEE3;2.0;1.12;0.15;27.752;0.0;0.115;0.31;-2.39;0.47;-0.11;-0.12;-11.6071;24.7967;-0.0545;0.1315;4.93;102625.0;138233000.0;0.0;0.0
SALM3;5.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;1.1;0.10220000000000001;0.041299999999999996;0.25780000000000003;0.1953;1.31;0.0;475600000.0;0.8;0.24530000000000002
SALM4;5.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;1.1;0.10220000000000001;0.041299999999999996;0.25780000000000003;0.1953;1.31;0.0;475600000.0;0.8;0.24530000000000002
SANB11;34.12;8.63;1.37;0.0;0.0599;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1583;0.0;95352200.0;93667400000.0;0.0;-0.08689999999999999
SANB3;16.57;8.38;1.33;0.0;0.0587;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1583;0.0;1076540.0;93667400000.0;0.0;-0.08689999999999999
SANB4;17.39;8.79;1.39;0.0;0.061500000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1583;0.0;1499360.0;93667400000.0;0.0;-0.08689999999999999
SAPR11;43.6;6.18;1.1;1.858;0.045;0.507;8.14;6.52;-2.03;7.2;5.53;0.2852;0.3005;0.1027;0.1771;1.28;59385100.0;12030700000.0;0.6;0.0907
SAPR3;9.83;6.97;1.23;2.095;0.0369;0.571;9.18;7.34;-2.29;8.02;6.17;0.2852;0.3005;0.1027;0.1771;1.28;1306930.0;12030700000.0;0.6;0.0907
SAPR4;8.38;5.94;1.05;1.786;0.04769999999999999;0.487;7.83;6.26;-1.95;6.94;5.34;0.2852;0.3005;0.1027;0.1771;1.28;8060760.0;12030700000.0;0.6;0.0907
SASG3;0.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SBFG3;13.49;9.84;1.11;0.441;0.0406;0.364;2.27;6.04;-2.52;10.18;5.55;0.073;0.044800000000000006;0.0766;0.11259999999999999;1.44;34895200.0;2978670000.0;1.0;0.1257
SBSP3;131.5;12.83;2.17;2.671;0.047;0.964;36.93;8.74;-2.55;10.94;9.07;0.3055;0.20809999999999998;0.1278;0.16879999999999998;1.17;478582000.0;42710300000.0;0.82;0.1838
SCAR3;13.7;-12.94;0.53;1.993;0.5183;0.276;1.54;8.81;-1.28;17.13;10.41;0.2261;-0.1503;0.0351;-0.0406;3.3;5362250.0;1504490000.0;0.7;0.23600000000000002
SCAR4;10.0;-0.01;0.0;0.001;0.0;0.0;0.0;0.01;0.0;8.32;5.06;0.2261;-0.1503;0.0351;-0.0406;3.3;0.0;1504490000.0;0.7;0.23600000000000002
SCLO3;14.1;-49.93;-103.04;0.0;0.0;240.004;-93.17;-47.53;-87.48;-47.63;-47.63;0.0;0.0;-5.1054;2.0634;0.19;0.0;-131373.0;-0.21;0.0
SCLO4;0.41;-1.45;-3.0;0.0;0.0;6.979;-2.71;-1.38;-2.54;-1.48;-1.48;0.0;0.0;-5.1054;2.0634;0.19;0.0;-131373.0;-0.21;0.0
SDIA3;6.42;-1.59;9.41;0.397;0.0;0.418;-3.29;9.53;-0.83;23.15;23.15;0.0416;-0.2509;0.058899999999999994;-5.9066;0.78;0.0;459230000.0;17.27;0.13419999999999999
SEBB11;23.27;28.01;6.44;2.214;0.0;5.279;24.65;23.96;28.94;23.73;23.73;0.0924;0.07400000000000001;0.2415;0.23010000000000003;2.44;0.0;145783000.0;0.01;0.5004
SEBB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.23;-0.23;0.0924;0.07400000000000001;0.2415;0.23010000000000003;2.44;0.0;145783000.0;0.01;0.5004
SEDU3;23.8;-13.36;15.0;3.443;0.0;1.531;57.9;-22.47;-2.67;-28.68;-69.64;-0.1533;-0.25730000000000003;-0.0815;-1.1229;1.09;0.0;415869000.0;4.67;0.10869999999999999
SEER3;10.37;12.17;1.0;0.616;0.0149;0.398;6.55;3.13;-1.24;4.31;2.85;0.1971;0.0506;0.14029999999999998;0.0825;1.27;13199700.0;1328930000.0;0.59;0.11960000000000001
SEMP3;16.86;-8.12;1.36;15.081;0.0;1.201;15.67;-4.42;15.67;-4.07;-4.07;-3.4098;-1.8581999999999999;-0.30210000000000004;-0.1681;1.64;0.0;118441000.0;0.0;-0.10369999999999999
SEQL3;2.25;-0.03;-0.05;0.037;0.0;0.033;-0.04;-0.05;-0.02;-1.61;-2.1;-0.7859;-1.4774;-0.7501000000000001;1.5258;0.15;687777.0;-592212000.0;-1.5;-0.2029
SFSA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;739524000.0;0.0;0.0015
SFSA4;4.4;13.1;0.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;739524000.0;0.0;0.0015
SGEN3;5.0;0.0;0.77;593.76;0.0;0.493;-8.34;-31.73;-2.01;-32.42;-32.42;-18.7117;0.0;-0.0159;0.0;0.65;0.0;156981000.0;0.02;-0.5985
SGEN4;0.6;0.0;0.09;71.251;0.0;0.059;-1.0;-3.81;-0.24;-4.5;-4.5;-18.7117;0.0;-0.0159;0.0;0.65;0.0;156981000.0;0.02;-0.5985
SGPS3;1.64;-0.02;-0.02;0.03;0.0;0.007;-0.01;-0.05;-0.01;-3.04;-3.99;-0.6234000000000001;-1.768;-0.1744;1.2705;0.22;0.0;-764048000.0;-1.43;-0.22010000000000002
SHOW3;6.24;-0.69;0.41;0.284;0.0;0.106;0.93;-6.02;-0.78;1.53;22.17;-0.0472;-0.4257;-0.0333;-0.5945;1.23;384325.0;102766000.0;0.6;0.7269
SHUL4;5.11;7.0;1.18;0.912;0.12390000000000001;0.626;1.45;12.76;3.34;11.85;7.74;0.07150000000000001;0.1303;0.0821;0.168;2.93;2045180.0;1553730000.0;0.57;0.043
SIMH3;5.38;-7.35;1.49;0.109;0.0131;0.056;0.61;0.63;-0.1;6.64;4.12;0.1724;-0.0127;0.1155;-0.2027;1.37;32193200.0;3151220000.0;18.23;0.36450000000000005
SJOS3;1.19;-1.92;-0.08;8.91;0.0;5.247;-0.09;-35.39;-0.08;-86.8;-86.8;-0.2518;-4.6295;0.0113;0.0433;0.01;0.0;-192639000.0;-0.12;-0.1467
SJOS4;0.09;-0.15;-0.01;0.674;0.0;0.397;-0.01;-2.68;-0.01;-54.09;-54.09;-0.2518;-4.6295;0.0113;0.0433;0.01;0.0;-192639000.0;-0.12;-0.1467
SLCE3;14.58;12.61;1.38;0.764;0.0885;0.354;2.29;3.71;-1.17;6.75;5.64;0.20620000000000002;0.061500000000000006;0.11349999999999999;0.10949999999999999;1.55;34661800.0;5265740000.0;1.46;0.0902
SLCP3;610.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SLED3;3.21;0.45;-0.08;0.416;0.0;0.48;-0.2;-0.44;-0.07;-0.96;-1.18;-0.9381;0.9272;-22.5994;-0.1807;0.12;0.0;-381277000.0;-0.09;-0.4869
SLED4;1.6;0.22;-0.04;0.207;0.0;0.239;-0.1;-0.22;-0.04;-0.74;-0.9;-0.9381;0.9272;-22.5994;-0.1807;0.12;0.0;-381277000.0;-0.09;-0.4869
SMFT3;23.2;23.53;2.42;2.028;0.0449;0.726;10.33;8.57;-1.52;10.63;5.24;0.23670000000000002;0.08650000000000001;0.10369999999999999;0.10289999999999999;1.46;136401000.0;5722890000.0;1.1;0.44060000000000005
SMLE3;92.82;18.88;21.91;6.635;0.0;6.477;-124.0;16.5;-42.31;16.32;13.2;0.4022;0.3514;0.4617;1.1604;0.91;0.0;524731000.0;0.0;0.36829999999999996
SMLS3;22.4;10.78;4.09;4.212;0.0;1.017;18.78;10.37;-6.72;10.13;9.06;0.40619999999999995;0.3907;0.1069;0.3796;1.1;0.0;679678000.0;0.0;-0.222
SMTO3;14.91;9.87;0.71;0.693;0.030600000000000002;0.219;0.98;4.72;-0.62;12.2;3.59;0.1469;0.0702;0.0558;0.07200000000000001;2.86;41445700.0;6971480000.0;1.58;0.092
SNSY5;2.65;-0.1;-0.01;0.021;0.0;0.036;-0.15;-0.92;-0.01;-12.34;-111.1;-0.0225;-0.2138;-0.0447;0.09630000000000001;0.71;6233.05;-2171860000.0;-0.12;0.0784
SOJA3;8.61;12.07;0.88;0.521;0.0329;0.298;0.62;6.57;1.89;8.72;6.79;0.0793;0.0796;0.0655;0.0728;3.67;9622770.0;1390680000.0;0.96;0.2371
SOMA3;5.94;-2.81;0.8;0.867;0.0;0.486;2.01;7.45;19.87;9.24;6.13;0.11630000000000001;-0.3081;0.0781;-0.2852;2.36;0.0;5809620000.0;0.33;0.5893999999999999
SOND3;48.0;4.25;1.63;0.535;0.29710000000000003;0.972;3.13;3.49;5.17;2.46;2.1;0.1532;0.12689999999999999;0.401;0.3839;2.1;120.0;72363000.0;0.0;0.2988
SOND5;75.0;6.64;2.55;0.835;0.2091;1.518;4.89;5.45;8.07;4.42;3.78;0.1532;0.12689999999999999;0.401;0.3839;2.1;5367.25;72363000.0;0.0;0.2988
SOND6;68.0;6.02;2.31;0.757;0.23070000000000002;1.376;4.43;4.94;7.32;3.92;3.35;0.1532;0.12689999999999999;0.401;0.3839;2.1;1692.05;72363000.0;0.0;0.2988
SPRI3;10.51;-1.61;1.19;0.0;0.0;1.143;2.23;-3.07;2.36;-2.72;-2.74;0.0;0.0;-0.4286;-0.7382;66.47;0.0;22420000.0;0.0;-0.0733
SPRI5;8.52;-1.3;0.96;0.0;0.0;0.927;1.81;-2.49;1.91;-2.14;-2.15;0.0;0.0;-0.4286;-0.7382;66.47;0.0;22420000.0;0.0;-0.0733
SPRI6;11.0;-1.68;1.24;0.0;0.0;1.196;2.33;-3.21;2.47;-2.86;-2.88;0.0;0.0;-0.4286;-0.7382;66.47;0.0;22420000.0;0.0;-0.0733
